0,0,1,0
0,1,2,1
0,2,2,1
0,3,1,0
0,4,2,1
0,5,2,0
0,6,6,6
0,7,3,2
0,8,6,7
0,9,7,9
0,10,8,2
0,11,7,1
0,12,7,19
0,13,11,20
0,14,5,18
0,15,9,9
0,16,15,14
0,17,7,16
0,18,8,6
0,19,6,11
0,20,7,13
0,21,2,14
0,22,5,6
0,23,5,4
1,0,3,0
1,1,3,1
1,2,3,0
1,3,3,0
1,4,2,2
1,5,2,1
1,6,8,8
1,7,7,4
1,8,8,10
1,9,5,10
1,10,4,9
1,11,5,1
1,12,8,18
1,13,11,16
1,14,5,12
1,15,12,16
1,16,9,20
1,17,6,14
1,18,7,11
1,19,3,15
1,20,10,12
1,21,7,13
1,22,10,10
1,23,2,6
2,0,3,1
2,1,2,0
2,2,1,2
2,3,3,2
2,4,3,2
2,5,3,2
2,6,6,6
2,7,6,5
2,8,3,5
2,9,8,5
2,10,3,9
2,11,5,1
2,12,8,11
2,13,5,11
2,14,10,10
2,15,7,16
2,16,9,10
2,17,14,9
2,18,8,4
2,19,6,7
2,20,8,15
2,21,7,14
2,22,4,2
2,23,9,3
3,0,3,1
3,1,2,1
3,2,1,2
3,3,1,2
3,4,3,2
3,5,1,0
3,6,6,5
3,7,5,2
3,8,5,1
3,9,3,7
3,10,3,8
3,11,6,10
3,12,8,16
3,13,7,19
3,14,13,13
3,15,5,9
3,16,8,19
3,17,8,15
3,18,6,13
3,19,9,11
3,20,6,10
3,21,9,6
3,22,4,5
3,23,10,4
4,0,3,2
4,1,3,2
4,2,3,2
4,3,2,2
4,4,2,1
4,5,2,0
4,6,3,10
4,7,8,1
4,8,5,7
4,9,8,7
4,10,6,3
4,11,6,7
4,12,12,9
4,13,9,16
4,14,9,10
4,15,10,17
4,16,8,10
4,17,15,19
4,18,2,14
4,19,5,13
4,20,8,8
4,21,10,10
4,22,4,6
4,23,9,7
5,0,3,1
5,1,1,1
5,2,3,1
5,3,1,2
5,4,2,0
5,5,3,0
5,6,7,1
5,7,5,1
5,8,5,6
5,9,3,4
5,10,4,5
5,11,7,5
5,12,5,8
5,13,12,11
5,14,11,16
5,15,5,9
5,16,14,13
5,17,12,20
5,18,8,8
5,19,4,4
5,20,3,15
5,21,4,2
5,22,4,10
5,23,6,9
6,0,3,1
6,1,2,2
6,2,1,1
6,3,2,0
6,4,1,2
6,5,2,0
6,6,7,10
6,7,6,6
6,8,8,9
6,9,3,10
6,10,6,5
6,11,4,9
6,12,10,20
6,13,9,9
6,14,5,12
6,15,12,20
6,16,5,10
6,17,5,13
6,18,8,15
6,19,10,3
6,20,9,10
6,21,10,10
6,22,9,11
6,23,8,8
