0,0,2,2
0,1,3,0
0,2,3,2
0,3,2,0
0,4,3,0
0,5,1,2
0,6,7,2
0,7,4,6
0,8,7,2
0,9,8,5
0,10,4,2
0,11,6,4
0,12,5,17
0,13,9,11
0,14,7,16
0,15,12,18
0,16,12,18
0,17,15,20
0,18,9,12
0,19,8,2
0,20,2,10
0,21,10,15
0,22,7,13
0,23,6,7
1,0,1,2
1,1,2,2
1,2,2,1
1,3,3,0
1,4,3,2
1,5,2,1
1,6,6,2
1,7,8,9
1,8,5,5
1,9,4,4
1,10,4,9
1,11,8,4
1,12,5,14
1,13,6,14
1,14,13,17
1,15,9,9
1,16,14,10
1,17,15,14
1,18,10,6
1,19,6,3
1,20,2,8
1,21,4,3
1,22,6,5
1,23,6,4
2,0,3,2
2,1,2,2
2,2,2,2
2,3,2,1
2,4,3,1
2,5,2,2
2,6,3,2
2,7,6,1
2,8,4,10
2,9,6,2
2,10,7,10
2,11,7,4
2,12,10,18
2,13,14,10
2,14,14,12
2,15,13,8
2,16,15,18
2,17,15,16
2,18,10,10
2,19,5,14
2,20,9,9
2,21,9,9
2,22,3,5
2,23,7,8
3,0,2,0
3,1,1,1
3,2,2,2
3,3,3,1
3,4,2,0
3,5,1,1
3,6,8,10
3,7,3,1
3,8,3,7
3,9,6,6
3,10,4,3
3,11,7,9
3,12,14,9
3,13,7,11
3,14,10,18
3,15,5,19
3,16,8,12
3,17,7,19
3,18,8,10
3,19,2,3
3,20,5,13
3,21,5,15
3,22,7,13
3,23,3,14
4,0,1,1
4,1,3,0
4,2,2,2
4,3,3,2
4,4,2,0
4,5,2,1
4,6,5,4
4,7,3,9
4,8,4,3
4,9,6,7
4,10,4,3
4,11,5,2
4,12,11,13
4,13,9,20
4,14,11,8
4,15,5,11
4,16,5,15
4,17,14,8
4,18,8,11
4,19,5,11
4,20,2,10
4,21,7,11
4,22,7,5
4,23,9,9
5,0,2,1
5,1,3,2
5,2,2,0
5,3,1,2
5,4,2,0
5,5,2,0
5,6,4,6
5,7,6,10
5,8,5,7
5,9,6,4
5,10,6,5
5,11,3,2
5,12,11,14
5,13,5,20
5,14,6,9
5,15,7,14
5,16,12,13
5,17,9,11
5,18,9,3
5,19,7,10
5,20,10,15
5,21,5,13
5,22,4,10
5,23,3,6
6,0,2,1
6,1,2,2
6,2,2,2
6,3,3,2
6,4,3,2
6,5,2,2
6,6,7,3
6,7,4,7
6,8,4,8
6,9,8,3
6,10,7,2
6,11,8,8
6,12,8,19
6,13,13,17
6,14,5,15
6,15,9,14
6,16,7,9
6,17,5,16
6,18,10,4
6,19,6,2
6,20,9,8
6,21,6,4
6,22,3,5
6,23,3,4
