0,0,3,2
0,1,1,2
0,2,1,1
0,3,3,0
0,4,2,2
0,5,3,1
0,6,4,6
0,7,8,7
0,8,4,3
0,9,6,5
0,10,5,5
0,11,3,2
0,12,5,18
0,13,6,14
0,14,15,18
0,15,12,20
0,16,5,13
0,17,15,19
0,18,2,4
0,19,3,3
0,20,6,13
0,21,4,13
0,22,8,6
0,23,5,9
1,0,3,2
1,1,1,2
1,2,1,1
1,3,2,1
1,4,3,1
1,5,2,0
1,6,4,9
1,7,8,7
1,8,8,2
1,9,8,8
1,10,5,6
1,11,3,1
1,12,7,13
1,13,11,12
1,14,13,8
1,15,8,14
1,16,13,16
1,17,13,8
1,18,8,3
1,19,9,12
1,20,8,5
1,21,2,3
1,22,3,13
1,23,6,7
2,0,1,2
2,1,2,1
2,2,2,1
2,3,2,2
2,4,1,0
2,5,1,1
2,6,7,10
2,7,8,6
2,8,4,3
2,9,6,10
2,10,3,10
2,11,4,9
2,12,14,9
2,13,7,8
2,14,11,19
2,15,8,9
2,16,14,15
2,17,12,9
2,18,7,10
2,19,6,14
2,20,8,4
2,21,6,12
2,22,9,5
2,23,3,8
3,0,3,2
3,1,1,0
3,2,2,0
3,3,1,1
3,4,2,2
3,5,1,0
3,6,8,3
3,7,4,3
3,8,5,2
3,9,8,7
3,10,6,2
3,11,4,5
3,12,11,8
3,13,8,10
3,14,15,11
3,15,5,11
3,16,5,11
3,17,5,20
3,18,2,10
3,19,5,11
3,20,8,2
3,21,2,4
3,22,2,3
3,23,7,9
4,0,2,2
4,1,2,1
4,2,3,2
4,3,3,2
4,4,3,0
4,5,3,0
4,6,5,2
4,7,5,6
4,8,3,7
4,9,8,5
4,10,6,7
4,11,7,3
4,12,9,9
4,13,13,8
4,14,13,18
4,15,12,17
4,16,8,11
4,17,12,8
4,18,5,11
4,19,2,5
4,20,9,4
4,21,8,4
4,22,5,4
4,23,4,6
5,0,1,1
5,1,2,2
5,2,3,2
5,3,2,2
5,4,1,1
5,5,2,0
5,6,4,7
5,7,3,6
5,8,4,7
5,9,3,3
5,10,8,4
5,11,8,9
5,12,15,11
5,13,8,17
5,14,13,19
5,15,6,13
5,16,7,18
5,17,7,8
5,18,10,14
5,19,4,15
5,20,7,10
5,21,3,12
5,22,7,11
5,23,4,7
6,0,3,0
6,1,3,2
6,2,2,1
6,3,1,2
6,4,3,2
6,5,1,0
6,6,6,3
6,7,7,6
6,8,6,3
6,9,7,4
6,10,6,4
6,11,5,10
6,12,12,20
6,13,11,14
6,14,14,18
6,15,15,8
6,16,15,16
6,17,8,14
6,18,8,13
6,19,5,12
6,20,10,15
6,21,5,12
6,22,2,7
6,23,5,12
