0,0,3,2
0,1,1,1
0,2,1,1
0,3,1,1
0,4,3,1
0,5,3,2
0,6,3,10
0,7,3,3
0,8,6,2
0,9,3,9
0,10,3,1
0,11,5,9
0,12,11,16
0,13,15,19
0,14,15,13
0,15,12,19
0,16,13,17
0,17,10,15
0,18,9,7
0,19,4,5
0,20,3,5
0,21,4,13
0,22,4,5
0,23,5,3
1,0,3,1
1,1,2,0
1,2,3,2
1,3,1,2
1,4,2,2
1,5,2,0
1,6,6,9
1,7,4,8
1,8,7,3
1,9,6,7
1,10,4,10
1,11,4,8
1,12,11,10
1,13,8,8
1,14,6,12
1,15,8,13
1,16,6,11
1,17,15,19
1,18,10,13
1,19,6,15
1,20,10,3
1,21,6,3
1,22,6,15
1,23,6,8
2,0,2,2
2,1,3,0
2,2,3,2
2,3,2,1
2,4,3,1
2,5,3,0
2,6,3,4
2,7,7,1
2,8,8,5
2,9,8,5
2,10,3,10
2,11,6,3
2,12,5,15
2,13,12,10
2,14,5,15
2,15,14,10
2,16,12,18
2,17,10,17
2,18,6,6
2,19,8,14
2,20,2,2
2,21,4,13
2,22,10,10
2,23,5,8
3,0,3,2
3,1,1,2
3,2,3,0
3,3,2,2
3,4,3,1
3,5,1,0
3,6,7,3
3,7,3,7
3,8,6,4
3,9,6,2
3,10,3,8
3,11,5,10
3,12,11,12
3,13,11,15
3,14,7,20
3,15,15,15
3,16,13,10
3,17,6,15
3,18,6,10
3,19,2,15
3,20,6,8
3,21,4,5
3,22,9,8
3,23,10,5
4,0,1,1
4,1,2,2
4,2,1,2
4,3,3,2
4,4,2,2
4,5,3,0
4,6,3,7
4,7,4,1
4,8,8,1
4,9,8,6
4,10,6,4
4,11,8,9
4,12,13,11
4,13,11,18
4,14,12,17
4,15,7,10
4,16,14,10
4,17,15,12
4,18,6,9
4,19,7,15
4,20,7,7
4,21,9,11
4,22,6,8
4,23,10,4
5,0,2,0
5,1,3,2
5,2,3,0
5,3,3,2
5,4,1,1
5,5,1,0
5,6,4,1
5,7,8,9
5,8,4,1
5,9,4,7
5,10,5,5
5,11,8,10
5,12,9,9
5,13,10,18
5,14,12,20
5,15,7,20
5,16,15,18
5,17,10,16
5,18,7,13
5,19,9,5
5,20,6,6
5,21,7,6
5,22,5,9
5,23,5,7
6,0,3,1
6,1,2,2
6,2,2,1
6,3,1,0
6,4,3,0
6,5,2,2
6,6,8,8
6,7,3,8
6,8,4,8
6,9,6,5
6,10,5,9
6,11,5,8
6,12,15,12
6,13,11,11
6,14,13,8
6,15,13,14
6,16,15,13
6,17,8,19
6,18,2,13
6,19,4,15
6,20,3,6
6,21,5,4
6,22,2,5
6,23,2,8
