0,0,2,0
0,1,2,2
0,2,2,0
0,3,2,0
0,4,2,1
0,5,3,2
0,6,3,3
0,7,8,6
0,8,4,2
0,9,8,5
0,10,7,3
0,11,5,1
0,12,12,19
0,13,7,18
0,14,9,9
0,15,15,17
0,16,8,13
0,17,5,16
0,18,9,6
0,19,3,4
0,20,10,7
0,21,2,6
0,22,5,8
0,23,9,3
1,0,1,1
1,1,1,2
1,2,1,0
1,3,1,2
1,4,3,0
1,5,2,1
1,6,4,6
1,7,5,8
1,8,8,9
1,9,4,1
1,10,8,7
1,11,3,2
1,12,12,12
1,13,8,8
1,14,15,11
1,15,14,19
1,16,5,16
1,17,7,13
1,18,6,2
1,19,8,3
1,20,6,3
1,21,4,12
1,22,3,12
1,23,3,11
2,0,1,2
2,1,2,0
2,2,2,0
2,3,1,0
2,4,1,0
2,5,2,1
2,6,8,9
2,7,7,1
2,8,8,5
2,9,8,2
2,10,8,3
2,11,8,6
2,12,8,9
2,13,6,16
2,14,12,19
2,15,11,8
2,16,8,20
2,17,6,20
2,18,6,5
2,19,4,2
2,20,5,10
2,21,2,9
2,22,7,13
2,23,10,4
3,0,2,0
3,1,1,1
3,2,1,0
3,3,2,2
3,4,3,0
3,5,2,1
3,6,3,2
3,7,7,10
3,8,6,7
3,9,7,8
3,10,6,6
3,11,4,4
3,12,10,18
3,13,9,16
3,14,6,19
3,15,8,8
3,16,7,8
3,17,6,20
3,18,3,11
3,19,2,12
3,20,7,4
3,21,2,14
3,22,4,13
3,23,4,6
4,0,2,1
4,1,2,2
4,2,1,1
4,3,3,1
4,4,2,2
4,5,1,2
4,6,5,9
4,7,8,6
4,8,7,2
4,9,7,9
4,10,7,1
4,11,7,6
4,12,12,10
4,13,12,10
4,14,14,8
4,15,15,9
4,16,10,13
4,17,11,12
4,18,8,9
4,19,10,8
4,20,9,10
4,21,9,13
4,22,6,7
4,23,8,14
5,0,3,2
5,1,1,0
5,2,3,0
5,3,1,0
5,4,2,1
5,5,3,0
5,6,7,4
5,7,5,5
5,8,6,3
5,9,4,3
5,10,8,2
5,11,8,10
5,12,11,15
5,13,11,17
5,14,10,9
5,15,10,10
5,16,7,10
5,17,6,13
5,18,7,2
5,19,3,11
5,20,6,4
5,21,4,4
5,22,6,8
5,23,9,10
6,0,1,0
6,1,1,2
6,2,3,0
6,3,2,0
6,4,1,2
6,5,3,2
6,6,6,1
6,7,8,1
6,8,7,3
6,9,7,4
6,10,4,5
6,11,4,6
6,12,11,11
6,13,13,18
6,14,8,8
6,15,6,13
6,16,6,18
6,17,7,17
6,18,3,13
6,19,8,10
6,20,2,13
6,21,10,6
6,22,2,5
6,23,8,13
