0,0,2,1
0,1,3,1
0,2,3,2
0,3,2,0
0,4,3,0
0,5,3,0
0,6,6,4
0,7,8,6
0,8,7,10
0,9,6,4
0,10,8,9
0,11,4,9
0,12,15,8
0,13,15,9
0,14,15,15
0,15,6,15
0,16,14,11
0,17,12,9
0,18,8,12
0,19,4,15
0,20,3,9
0,21,7,3
0,22,3,8
0,23,7,5
1,0,2,0
1,1,3,2
1,2,2,1
1,3,3,1
1,4,1,2
1,5,3,2
1,6,5,2
1,7,8,5
1,8,6,10
1,9,7,5
1,10,3,3
1,11,4,1
1,12,7,9
1,13,5,16
1,14,9,11
1,15,5,10
1,16,10,17
1,17,14,9
1,18,2,5
1,19,4,15
1,20,6,12
1,21,8,8
1,22,8,13
1,23,2,2
2,0,1,1
2,1,2,2
2,2,1,1
2,3,2,2
2,4,2,1
2,5,3,2
2,6,4,6
2,7,8,5
2,8,3,9
2,9,4,2
2,10,8,4
2,11,8,7
2,12,14,19
2,13,13,12
2,14,9,16
2,15,5,15
2,16,12,19
2,17,7,9
2,18,10,7
2,19,2,15
2,20,9,5
2,21,8,15
2,22,2,13
2,23,10,6
3,0,2,0
3,1,1,1
3,2,3,2
3,3,1,2
3,4,2,1
3,5,1,0
3,6,5,5
3,7,6,10
3,8,3,6
3,9,7,8
3,10,5,10
3,11,3,9
3,12,8,17
3,13,6,12
3,14,8,16
3,15,11,18
3,16,13,14
3,17,15,13
3,18,5,6
3,19,6,9
3,20,5,4
3,21,3,12
3,22,7,13
3,23,9,15
4,0,1,1
4,1,3,0
4,2,3,0
4,3,2,1
4,4,3,0
4,5,1,2
4,6,5,2
4,7,6,9
4,8,7,8
4,9,8,8
4,10,7,5
4,11,3,5
4,12,15,17
4,13,13,20
4,14,7,10
4,15,14,20
4,16,11,20
4,17,9,16
4,18,3,5
4,19,5,9
4,20,4,13
4,21,3,13
4,22,9,13
4,23,4,6
5,0,1,2
5,1,1,0
5,2,1,1
5,3,1,0
5,4,3,2
5,5,2,0
5,6,6,6
5,7,8,10
5,8,7,7
5,9,5,6
5,10,5,1
5,11,6,5
5,12,8,12
5,13,5,16
5,14,6,13
5,15,11,8
5,16,13,13
5,17,8,11
5,18,6,13
5,19,9,9
5,20,5,13
5,21,4,13
5,22,5,2
5,23,2,8
6,0,3,2
6,1,1,0
6,2,2,2
6,3,1,1
6,4,1,0
6,5,1,1
6,6,4,4
6,7,4,2
6,8,5,1
6,9,7,7
6,10,4,2
6,11,6,4
6,12,9,18
6,13,15,14
6,14,6,12
6,15,8,14
6,16,7,15
6,17,8,13
6,18,3,2
6,19,6,9
6,20,10,12
6,21,7,2
6,22,8,12
6,23,6,3
