0,0,2,2
0,1,2,1
0,2,1,2
0,3,1,1
0,4,3,2
0,5,3,1
0,6,3,6
0,7,8,10
0,8,7,8
0,9,8,1
0,10,6,7
0,11,5,9
0,12,12,18
0,13,15,13
0,14,12,19
0,15,10,10
0,16,6,14
0,17,6,9
0,18,3,11
0,19,4,2
0,20,2,14
0,21,5,15
0,22,9,6
0,23,5,10
1,0,1,1
1,1,1,0
1,2,1,0
1,3,2,1
1,4,3,1
1,5,1,1
1,6,3,1
1,7,7,1
1,8,6,3
1,9,7,6
1,10,6,4
1,11,5,8
1,12,15,12
1,13,8,10
1,14,7,17
1,15,7,16
1,16,9,17
1,17,15,13
1,18,4,10
1,19,2,4
1,20,2,14
1,21,10,12
1,22,8,7
1,23,3,2
2,0,2,1
2,1,1,2
2,2,2,2
2,3,3,2
2,4,1,0
2,5,2,0
2,6,4,9
2,7,3,8
2,8,8,7
2,9,7,5
2,10,4,2
2,11,4,9
2,12,8,11
2,13,9,10
2,14,6,16
2,15,5,8
2,16,7,11
2,17,5,10
2,18,9,7
2,19,3,2
2,20,3,3
2,21,2,7
2,22,2,12
2,23,5,9
3,0,2,0
3,1,1,1
3,2,1,1
3,3,1,2
3,4,3,0
3,5,1,1
3,6,3,3
3,7,3,3
3,8,8,5
3,9,3,10
3,10,4,4
3,11,8,1
3,12,15,14
3,13,5,20
3,14,8,18
3,15,8,8
3,16,6,14
3,17,10,8
3,18,2,8
3,19,4,5
3,20,10,3
3,21,6,15
3,22,8,14
3,23,7,12
4,0,3,1
4,1,3,1
4,2,3,2
4,3,3,0
4,4,1,1
4,5,3,1
4,6,6,2
4,7,4,3
4,8,8,7
4,9,5,7
4,10,5,2
4,11,6,8
4,12,12,14
4,13,15,13
4,14,14,10
4,15,7,11
4,16,9,18
4,17,7,8
4,18,4,7
4,19,9,13
4,20,4,8
4,21,9,11
4,22,3,11
4,23,2,13
5,0,2,0
5,1,2,1
5,2,1,2
5,3,1,0
5,4,1,1
5,5,3,2
5,6,3,4
5,7,8,2
5,8,3,2
5,9,7,4
5,10,4,2
5,11,7,4
5,12,10,14
5,13,9,16
5,14,13,11
5,15,7,20
5,16,14,10
5,17,9,13
5,18,8,14
5,19,7,14
5,20,6,12
5,21,4,12
5,22,6,15
5,23,7,3
6,0,2,2
6,1,2,0
6,2,3,1
6,3,1,2
6,4,3,1
6,5,3,1
6,6,8,6
6,7,4,4
6,8,8,10
6,9,3,4
6,10,5,6
6,11,7,10
6,12,8,8
6,13,7,13
6,14,13,17
6,15,7,11
6,16,12,15
6,17,13,11
6,18,8,10
6,19,6,3
6,20,2,3
6,21,7,6
6,22,6,2
6,23,9,5
