0,0,1,1
0,1,3,0
0,2,1,2
0,3,2,1
0,4,2,0
0,5,2,0
0,6,6,3
0,7,3,1
0,8,6,3
0,9,5,7
0,10,6,3
0,11,3,1
0,12,13,19
0,13,10,17
0,14,8,20
0,15,14,8
0,16,11,18
0,17,8,11
0,18,2,14
0,19,2,3
0,20,10,12
0,21,9,3
0,22,3,2
0,23,3,3
1,0,2,0
1,1,1,2
1,2,3,0
1,3,2,2
1,4,3,2
1,5,2,2
1,6,4,4
1,7,5,5
1,8,3,8
1,9,6,7
1,10,3,8
1,11,6,6
1,12,10,11
1,13,8,17
1,14,7,18
1,15,7,17
1,16,5,20
1,17,8,14
1,18,4,2
1,19,2,12
1,20,3,10
1,21,8,5
1,22,8,12
1,23,4,9
2,0,1,0
2,1,1,2
2,2,1,2
2,3,3,0
2,4,3,1
2,5,1,2
2,6,5,3
2,7,5,7
2,8,8,10
2,9,7,2
2,10,8,3
2,11,3,3
2,12,7,14
2,13,10,13
2,14,8,20
2,15,6,11
2,16,5,20
2,17,7,15
2,18,9,9
2,19,8,12
2,20,5,6
2,21,2,12
2,22,8,4
2,23,3,9
3,0,3,1
3,1,1,1
3,2,1,1
3,3,2,0
3,4,2,2
3,5,2,2
3,6,5,8
3,7,6,8
3,8,3,8
3,9,6,10
3,10,7,5
3,11,4,3
3,12,11,15
3,13,9,20
3,14,6,9
3,15,11,10
3,16,11,9
3,17,13,18
3,18,6,6
3,19,8,6
3,20,8,11
3,21,4,4
3,22,10,15
3,23,7,13
4,0,3,0
4,1,2,1
4,2,3,0
4,3,2,1
4,4,3,0
4,5,1,2
4,6,3,2
4,7,8,10
4,8,6,5
4,9,7,4
4,10,5,9
4,11,5,10
4,12,12,13
4,13,6,19
4,14,9,18
4,15,11,14
4,16,8,18
4,17,15,20
4,18,2,13
4,19,3,3
4,20,3,13
4,21,4,11
4,22,10,3
4,23,5,8
5,0,1,1
5,1,1,1
5,2,2,1
5,3,1,2
5,4,1,0
5,5,2,1
5,6,6,5
5,7,3,7
5,8,4,7
5,9,3,8
5,10,6,10
5,11,5,7
5,12,14,18
5,13,5,12
5,14,10,8
5,15,5,12
5,16,8,15
5,17,12,17
5,18,5,5
5,19,10,13
5,20,7,14
5,21,2,10
5,22,3,9
5,23,8,9
6,0,2,1
6,1,2,2
6,2,2,1
6,3,2,2
6,4,2,0
6,5,1,1
6,6,8,2
6,7,8,4
6,8,7,3
6,9,7,4
6,10,6,10
6,11,8,8
6,12,12,16
6,13,14,18
6,14,9,19
6,15,9,20
6,16,7,18
6,17,8,13
6,18,6,15
6,19,10,9
6,20,8,13
6,21,3,11
6,22,8,8
6,23,4,7
